PGD ID	PGD Type	Meteorite	Technique	12C/13C	14N/15N	d(29Si/28Si)	d(30Si/28Si)
SiC-2013-ZHA-000009	M	GRV 021710	WU NanoSIMS	33.4			
SiC-2013-ZHA-000010	M	GRV 021710	WU NanoSIMS	67.4			
SiC-2013-ZHA-000011	M	GRV 021710	WU NanoSIMS	29.3			
SiC-2013-ZHA-000012	Y	GRV 021710	WU NanoSIMS	124			
SiC-2013-ZHA-000013	M	GRV 021710	WU NanoSIMS	49.4			
SiC-2013-ZHA-000014	M	GRV 021710	WU NanoSIMS	63.0			
SiC-2013-ZHA-000015	M	GRV 021710	WU NanoSIMS	54.2			
SiC-2013-ZHA-000016	M	GRV 021710	WU NanoSIMS	68.7			
SiC-2013-ZHA-000017	M	GRV 021710	WU NanoSIMS	51.3			
SiC-2013-ZHA-000018	N	GRV 021710	WU NanoSIMS	4.18	30.1	-377	143
SiC-2013-ZHA-000019	M	GRV 021710	WU NanoSIMS	57.0			
SiC-2013-ZHA-000020	M	GRV 021710	WU NanoSIMS	65.6			
SiC-2013-ZHA-000021	M	GRV 021710	WU NanoSIMS	56.1			
SiC-2013-ZHA-000022	M	GRV 021710	WU NanoSIMS	31.7			
SiC-2013-ZHA-000023	M	GRV 021710	WU NanoSIMS	25.3	476	57	53
SiC-2013-ZHA-000024	M	GRV 021710	WU NanoSIMS	50.8			
SiC-2013-ZHA-000025	M	GRV 021710	WU NanoSIMS	61.9			
SiC-2013-ZHA-000026	M	GRV 021710	WU NanoSIMS	43.9	1515	58	64
SiC-2013-ZHA-000027	M	GRV 021710	WU NanoSIMS	60.3	319	80	49
SiC-2013-ZHA-000028	Y	GRV 021710	WU NanoSIMS	112	311	-9	14
SiC-2014-LIU-000001	U	Murchison	ANL RIMS				
SiC-2014-LIU-000002	M	Murchison	ANL RIMS & WU NanoSIMS	56		68	24
SiC-2014-LIU-000003	M	Murchison	ANL RIMS & WU NanoSIMS	63		26	-3
SiC-2014-LIU-000004	U	Murchison	ANL RIMS				
SiC-2014-LIU-000005	U	Murchison	ANL RIMS				
SiC-2014-LIU-000006	U	Murchison	ANL RIMS				
SiC-2014-LIU-000007	U	Murchison	ANL RIMS				
SiC-2014-LIU-000008	M	Murchison	ANL RIMS & WU NanoSIMS	58		27	16
SiC-2014-LIU-000009	M	Murchison	ANL RIMS & WU NanoSIMS	85		-48	-44
SiC-2014-LIU-000010	M	Murchison	ANL RIMS & WU NanoSIMS	72		68	57
SiC-2014-LIU-000011	M	Murchison	ANL RIMS & WU NanoSIMS	71		-26	-20
SiC-2014-LIU-000012	U	Murchison	ANL RIMS				
SiC-2014-LIU-000013	U	Murchison	ANL RIMS				
SiC-2014-LIU-000014	M	Murchison	ANL RIMS & WU NanoSIMS	78		18	19
SiC-2014-LIU-000015	M	Murchison	ANL RIMS & WU NanoSIMS	30		97	85
SiC-2014-LIU-000016	M	Murchison	ANL RIMS & WU NanoSIMS	75		16	21
SiC-2014-LIU-000017	M	Murchison	ANL RIMS & WU NanoSIMS	56		48	20
SiC-2014-LIU-000018	U	Murchison	ANL RIMS				
SiC-2014-LIU-000019	M	Murchison	ANL RIMS & WU NanoSIMS	95		20	-43
SiC-2014-LIU-000020	M	Murchison	ANL RIMS & WU NanoSIMS	61		44	39
SiC-2014-LIU-000021	U	Murchison	ANL RIMS				
SiC-2014-LIU-000022	U	Murchison	ANL RIMS				
SiC-2014-LIU-000023	M	Murchison	ANL RIMS & WU NanoSIMS	94		-32	-14
SiC-2014-LIU-000024	M	Murchison	ANL RIMS & WU NanoSIMS	73		38	9
SiC-2014-LIU-000025	M	Murchison	ANL RIMS & WU NanoSIMS	88		-4	29
SiC-2014-LIU-000026	M	Murchison	ANL RIMS & WU NanoSIMS	82		111	-2
SiC-2014-LIU-000027	M	Murchison	ANL RIMS & WU NanoSIMS	68		16	32
SiC-2014-LIU-000028	U	Murchison	ANL RIMS				
SiC-2014-LIU-000029	M	Murchison	ANL RIMS & WU NanoSIMS	80		96	60
SiC-2014-LIU-000030	U	Murchison	ANL RIMS				
SiC-2014-LIU-000031	M	Murchison	ANL RIMS & WU NanoSIMS	62		81	50
SiC-2014-LIU-000032	M	Murchison	ANL RIMS & WU NanoSIMS	97		159	128
SiC-2014-LIU-000033	M	Murchison	ANL RIMS & WU NanoSIMS	31		43	34
SiC-2014-LIU-000034	U	Murchison	ANL RIMS				
SiC-2014-LIU-000035	M	Murchison	ANL RIMS & WU NanoSIMS	60		98	56
SiC-2014-LIU-000036	M	Murchison	ANL RIMS & WU NanoSIMS	66		35	21
SiC-2014-LIU-000037	U	Murchison	ANL RIMS				
SiC-2014-LIU-000038	M	Murchison	ANL RIMS & WU NanoSIMS	79		25	13
SiC-2015-XUY-000001	M	Murchison	WU NanoSIMS	69.63		56	66
SiC-2015-XUY-000002	M	Murchison	WU NanoSIMS	44.33		-3	22
SiC-2015-XUY-000003	Y	Murchison	WU NanoSIMS	109.66		3	32
SiC-2015-XUY-000004	M	Murchison	WU NanoSIMS	58.85		46	38
SiC-2015-XUY-000005	M	Murchison	WU NanoSIMS	49.05		77	69
SiC-2015-XUY-000006	M	Murchison	WU NanoSIMS	54.38		119	100
SiC-2015-XUY-000007	AB	Murchison	WU NanoSIMS	5.40		-29	15
SiC-2015-XUY-000008	M	Murchison	WU NanoSIMS	83.37		-15	-5
SiC-2015-XUY-000009	M	Murchison	WU NanoSIMS	30.01		29	41
SiC-2015-XUY-000010	M	Murchison	WU NanoSIMS	55.25		106	75
SiC-2015-XUY-000011	M	Murchison	WU NanoSIMS	32.30		21	27
SiC-2015-XUY-000012	AB	Murchison	WU NanoSIMS	11.23		25	38
SiC-2015-XUY-000013	M	Murchison	WU NanoSIMS	43.26		147	108
SiC-2015-XUY-000014	M	Murchison	WU NanoSIMS	43.19		2	29
SiC-2015-XUY-000015	M	Murchison	WU NanoSIMS	35.55		52	49
SiC-2015-XUY-000016	M	Murchison	WU NanoSIMS	56.39		79	63
SiC-2015-XUY-000017	AB	Murchison	WU NanoSIMS	2.77		124	97
SiC-2015-XUY-000018	Y	Murchison	WU NanoSIMS	175.32		3	69
SiC-2015-XUY-000019	M	Murchison	WU NanoSIMS	55.24		60	54
SiC-2015-XUY-000020	M	Murchison	WU NanoSIMS	87.22		32	32
SiC-2015-XUY-000021	M	Murchison	WU NanoSIMS	50.56		88	79
SiC-2015-XUY-000022	M	Murchison	WU NanoSIMS	37.00		70	60
SiC-2015-XUY-000023	AB	Murchison	WU NanoSIMS	7.04		-1	43
SiC-2015-XUY-000024	M	Murchison	WU NanoSIMS	44.07		59	57
SiC-2015-XUY-000025	M	Murchison	WU NanoSIMS	92.41		86	91
SiC-2015-XUY-000026	AB	Murchison	WU NanoSIMS	8.53		34	32
SiC-2015-XUY-000027	M	Murchison	WU NanoSIMS	34.21		56	62
SiC-2015-XUY-000028	M	Murchison	WU NanoSIMS	63.06		80	69
SiC-2015-XUY-000029	M	Murchison	WU NanoSIMS	52.75		8	25
SiC-2015-XUY-000030	M	Murchison	WU NanoSIMS	67.73		9	17
SiC-2015-XUY-000031	M	Murchison	WU NanoSIMS	64.27		6	19
SiC-2015-XUY-000032	M	Murchison	WU NanoSIMS	59.74		41	28
SiC-2015-XUY-000033	M	Murchison	WU NanoSIMS	35.54		47	52
SiC-2015-XUY-000034	Z	Murchison	WU NanoSIMS	42.57		-38	61
SiC-2015-XUY-000035	M	Murchison	WU NanoSIMS	52.40		60	55
SiC-2015-XUY-000036	M	Murchison	WU NanoSIMS	70.54		82	69
SiC-2015-XUY-000037	M	Murchison	WU NanoSIMS	60.54		5	16
SiC-2015-XUY-000038	M	Murchison	WU NanoSIMS	39.86		54	57
SiC-2015-XUY-000039	M	Murchison	WU NanoSIMS	59.21		44	33
SiC-2015-XUY-000040	M	Murchison	WU NanoSIMS	75.83		44	46
SiC-2015-XUY-000041	M	Murchison	WU NanoSIMS	55.47		-10	4
SiC-2015-XUY-000042	M	Murchison	WU NanoSIMS	62.31		85	67
SiC-2015-XUY-000043	C	Murchison	WU NanoSIMS	192.03	58.4	1345	1272
SiC-2015-XUY-000044	M	Murchison	WU NanoSIMS	65.71		-12	22
SiC-2015-XUY-000045	N	Murchison	WU NanoSIMS	3.56		-57	131
SiC-2015-XUY-000046	M	Murchison	WU NanoSIMS	45.77		128	109
SiC-2015-XUY-000047	AB	Murchison	WU NanoSIMS	9.10		-7	20
SiC-2015-XUY-000048	M	Murchison	WU NanoSIMS	59.67		7	26
SiC-2015-XUY-000049	M	Murchison	WU NanoSIMS	36.32		38	45
SiC-2015-XUY-000050	Y	Murchison	WU NanoSIMS	117.28		-23	27
SiC-2015-XUY-000051	M	Murchison	WU NanoSIMS	63.80		2	22
SiC-2015-XUY-000052	M	Murchison	WU NanoSIMS	75.54		33	31
SiC-2015-XUY-000053	M	Murchison	WU NanoSIMS	48.14		38	41
SiC-2015-XUY-000054	M	Murchison	WU NanoSIMS	77.44		10	24
SiC-2015-XUY-000055	M	Murchison	WU NanoSIMS	41.19		20	43
SiC-2015-XUY-000056	X	Murchison	WU NanoSIMS	41.70	116.2	-188	-279
SiC-2015-XUY-000057	M	Murchison	WU NanoSIMS	26.88		-24	-20
SiC-2015-XUY-000058	M	Murchison	WU NanoSIMS	57.71		12	17
SiC-2015-XUY-000059	Y	Murchison	WU NanoSIMS	119.75		-25	13
SiC-2015-XUY-000060	M	Murchison	WU NanoSIMS	47.70		132	104
SiC-2015-XUY-000061	M	Murchison	WU NanoSIMS	54.20		30	37
SiC-2015-XUY-000062	Z	Murchison	WU NanoSIMS	80.22		29	70
SiC-2015-XUY-000063	Y	Murchison	WU NanoSIMS	122.91		1	39
SiC-2015-XUY-000064	M	Murchison	WU NanoSIMS	14.00		-9	25
SiC-2015-XUY-000065	Z	Murchison	WU NanoSIMS	61.99		13	73
SiC-2015-XUY-000066	M	Murchison	WU NanoSIMS	51.46		10	22
SiC-2015-XUY-000067	M	Murchison	WU NanoSIMS	41.86		69	65
SiC-2015-XUY-000068	AB	Murchison	WU NanoSIMS	7.16		6	4
SiC-2015-XUY-000069	M	Murchison	WU NanoSIMS	53.99		-7	-1
SiC-2015-XUY-000070	M	Murchison	WU NanoSIMS	77.52		29	16
SiC-2015-XUY-000071	M	Murchison	WU NanoSIMS	78.79		14	28
SiC-2015-XUY-000072	M	Murchison	WU NanoSIMS	49.79		88	72
SiC-2015-XUY-000073	M	Murchison	WU NanoSIMS	56.78		64	65
SiC-2015-XUY-000074	M	Murchison	WU NanoSIMS	63.34		46	41
SiC-2015-XUY-000075	M	Murchison	WU NanoSIMS	46.32		-37	1
SiC-2015-XUY-000076	M	Murchison	WU NanoSIMS	52.72		-45	-13
SiC-2015-XUY-000077	M	Murchison	WU NanoSIMS	72.91		-35	29
SiC-2015-XUY-000078	M	Murchison	WU NanoSIMS	29.72		34	48
SiC-2015-XUY-000079	X	Murchison	WU NanoSIMS	2377.19	18.5	-555	-694
SiC-2015-XUY-000080	M	Murchison	WU NanoSIMS	46.11		80	74
SiC-2015-XUY-000081	M	Murchison	WU NanoSIMS	62.93		81	69
SiC-2015-XUY-000082	Z	Murchison	WU NanoSIMS	73.33		8	53
SiC-2015-XUY-000083	M	Murchison	WU NanoSIMS	52.88		131	104
SiC-2015-XUY-000084	M	Murchison	WU NanoSIMS	55.64		49	47
SiC-2015-XUY-000085	M	Murchison	WU NanoSIMS	50.29		73	66
SiC-2015-XUY-000086	M	Murchison	WU NanoSIMS	41.91		95	68
SiC-2015-XUY-000087	M	Murchison	WU NanoSIMS	53.23		25	25
SiC-2015-XUY-000088	M	Murchison	WU NanoSIMS	61.88		-1	31
SiC-2015-XUY-000089	M	Murchison	WU NanoSIMS	51.60		55	58
SiC-2015-XUY-000090	M	Murchison	WU NanoSIMS	39.13		98	87
SiC-2015-XUY-000091	M	Murchison	WU NanoSIMS	47.56		75	76
SiC-2015-XUY-000092	M	Murchison	WU NanoSIMS	16.69		62	45
SiC-2015-XUY-000093	M	Murchison	WU NanoSIMS	45.64		125	96
SiC-2015-XUY-000094	M	Murchison	WU NanoSIMS	22.28		64	52
SiC-2015-XUY-000095	Y	Murchison	WU NanoSIMS	106.30		-11	10
SiC-2015-XUY-000096	AB	Murchison	WU NanoSIMS	8.37		-26	20
SiC-2015-XUY-000097	Y	Murchison	WU NanoSIMS	107.69		-32	3
SiC-2015-XUY-000098	M	Murchison	WU NanoSIMS	67.23		21	21
SiC-2015-XUY-000099	M	Murchison	WU NanoSIMS	45.79		63	60
SiC-2015-XUY-000100	M	Murchison	WU NanoSIMS	45.19		32	50
SiC-2015-XUY-000101	M	Murchison	WU NanoSIMS	44.59		-67	-34
SiC-2015-XUY-000102	Y	Murchison	WU NanoSIMS	106.80		45	56
SiC-2015-XUY-000103	M	Murchison	WU NanoSIMS	89.82		-1	9
SiC-2015-XUY-000104	M	Murchison	WU NanoSIMS	40.56		56	60
SiC-2015-XUY-000105	M	Murchison	WU NanoSIMS	67.89		-1	16
SiC-2015-XUY-000106	M	Murchison	WU NanoSIMS	54.08		110	92
SiC-2015-XUY-000107	M	Murchison	WU NanoSIMS	53.45		115	96
SiC-2015-XUY-000108	M	Murchison	WU NanoSIMS	69.88		52	57
SiC-2015-XUY-000109	M	Murchison	WU NanoSIMS	21.17		-17	-1
SiC-2015-XUY-000110	M	Murchison	WU NanoSIMS	41.34		25	30
SiC-2015-XUY-000111	M	Murchison	WU NanoSIMS	53.34		144	111
SiC-2015-XUY-000112	M	Murchison	WU NanoSIMS	72.25		19	21
SiC-2015-XUY-000113	M	Murchison	WU NanoSIMS	51.26		37	45
SiC-2015-XUY-000114	M	Murchison	WU NanoSIMS	54.11		89	76
SiC-2015-XUY-000115	Z	Murchison	WU NanoSIMS	51.83		-41	16
SiC-2015-XUY-000116	M	Murchison	WU NanoSIMS	81.41		35	43
SiC-2015-XUY-000117	Y	Murchison	WU NanoSIMS	199.65		-5	64
SiC-2015-XUY-000118	M	Murchison	WU NanoSIMS	46.36		86	68
SiC-2015-XUY-000119	AB	Murchison	WU NanoSIMS	12.48		39	25
SiC-2015-XUY-000120	M	Murchison	WU NanoSIMS	53.06		62	52
SiC-2015-XUY-000121	M	Murchison	WU NanoSIMS	55.42		42	41
SiC-2015-XUY-000122	M	Murchison	WU NanoSIMS	27.52		72	83
SiC-2015-XUY-000123	M	Murchison	WU NanoSIMS	58.60		56	59
SiC-2015-XUY-000124	M	Murchison	WU NanoSIMS	58.30		55	53
SiC-2015-XUY-000125	Y	Murchison	WU NanoSIMS	131.22		0	47
SiC-2015-XUY-000126	Y	Murchison	WU NanoSIMS	105.91		5	36
SiC-2015-XUY-000127	M	Murchison	WU NanoSIMS	41.84		34	28
SiC-2015-XUY-000128	M	Murchison	WU NanoSIMS	31.05		93	79
SiC-2015-XUY-000129	Y	Murchison	WU NanoSIMS	110.95		-39	-8
SiC-2015-XUY-000130	M	Murchison	WU NanoSIMS	77.08		16	19
SiC-2015-XUY-000131	AB	Murchison	WU NanoSIMS	2.69		116	72
SiC-2015-XUY-000132	M	Murchison	WU NanoSIMS	28.06		141	118
SiC-2015-XUY-000133	Z	Murchison	WU NanoSIMS	63.01		-76	193
SiC-2015-XUY-000134	M	Murchison	WU NanoSIMS	51.87		52	48
SiC-2015-XUY-000135	M	Murchison	WU NanoSIMS	47.04		45	52
SiC-2015-XUY-000136	AB	Murchison	WU NanoSIMS	5.80		27	23
SiC-2015-XUY-000137	M	Murchison	WU NanoSIMS	30.40		68	63
SiC-2015-XUY-000138	M	Murchison	WU NanoSIMS	56.02		82	67
SiC-2015-XUY-000139	M	Murchison	WU NanoSIMS	63.58		36	29
SiC-2015-XUY-000140	M	Murchison	WU NanoSIMS	54.33		115	94
SiC-2015-XUY-000141	M	Murchison	WU NanoSIMS	63.08		-31	-14
SiC-2015-XUY-000142	M	Murchison	WU NanoSIMS	43.77		137	115
SiC-2015-XUY-000143	M	Murchison	WU NanoSIMS	64.98		1	26
SiC-2015-XUY-000144	M	Murchison	WU NanoSIMS	63.48		54	53
SiC-2015-XUY-000145	M	Murchison	WU NanoSIMS	45.45		40	46
SiC-2015-XUY-000146	M	Murchison	WU NanoSIMS	55.75		44	43
SiC-2015-XUY-000147	M	Murchison	WU NanoSIMS	64.74		36	33
SiC-2015-XUY-000148	AB	Murchison	WU NanoSIMS	9.04		-46	-24
SiC-2015-XUY-000149	M	Murchison	WU NanoSIMS	55.75		14	22
SiC-2015-XUY-000150	M	Murchison	WU NanoSIMS	49.24		24	44
SiC-2015-XUY-000151	M	Murchison	WU NanoSIMS	75.75		70	82
SiC-2015-XUY-000152	M	Murchison	WU NanoSIMS	55.41		92	81
SiC-2015-XUY-000153	M	Murchison	WU NanoSIMS	59.41		80	56
SiC-2015-XUY-000154	M	Murchison	WU NanoSIMS	50.99		62	56
SiC-2015-XUY-000155	M	Murchison	WU NanoSIMS	42.24		-4	17
SiC-2015-XUY-000156	M	Murchison	WU NanoSIMS	47.31		81	71
SiC-2015-XUY-000157	M	Murchison	WU NanoSIMS	27.81		98	81
SiC-2015-XUY-000158	M	Murchison	WU NanoSIMS	53.66		49	38
SiC-2015-XUY-000159	Z	Murchison	WU NanoSIMS	44.58		16	53
SiC-2015-XUY-000160	M	Murchison	WU NanoSIMS	48.81		18	31
SiC-2015-XUY-000161	M	Murchison	WU NanoSIMS	50.47		33	37
SiC-2015-XUY-000162	M	Murchison	WU NanoSIMS	58.76		90	68
SiC-2015-XUY-000163	M	Murchison	WU NanoSIMS	53.72		3	17
SiC-2015-XUY-000164	M	Murchison	WU NanoSIMS	62.50		69	53
SiC-2015-XUY-000165	M	Murchison	WU NanoSIMS	50.27		59	54
SiC-2015-XUY-000166	M	Murchison	WU NanoSIMS	17.23		85	73
SiC-2015-XUY-000167	M	Murchison	WU NanoSIMS	52.64		129	99
SiC-2015-XUY-000168	M	Murchison	WU NanoSIMS	74.28		14	15
SiC-2015-XUY-000169	M	Murchison	WU NanoSIMS	57.50		88	76
SiC-2015-XUY-000170	M	Murchison	WU NanoSIMS	46.46		33	33
SiC-2015-XUY-000171	M	Murchison	WU NanoSIMS	33.32		38	33
SiC-2015-XUY-000172	M	Murchison	WU NanoSIMS	63.41		44	42
SiC-2015-XUY-000173	M	Murchison	WU NanoSIMS	57.32		72	69
SiC-2015-XUY-000174	M	Murchison	WU NanoSIMS	71.55		41	45
SiC-2015-XUY-000175	M	Murchison	WU NanoSIMS	45.78		128	105
SiC-2015-XUY-000176	M	Murchison	WU NanoSIMS	58.86		37	37
SiC-2015-XUY-000177	M	Murchison	WU NanoSIMS	26.39		22	28
SiC-2015-XUY-000178	M	Murchison	WU NanoSIMS	70.07		41	39
SiC-2015-XUY-000179	M	Murchison	WU NanoSIMS	57.51		35	35
SiC-2015-XUY-000180	M	Murchison	WU NanoSIMS	75.35		42	43
SiC-2015-XUY-000181	M	Murchison	WU NanoSIMS	71.92		37	36
SiC-2015-XUY-000182	M	Murchison	WU NanoSIMS	78.95		22	24
SiC-2015-XUY-000183	M	Murchison	WU NanoSIMS	62.79		48	46
SiC-2015-XUY-000184	Y	Murchison	WU NanoSIMS	100.47		198	157
SiC-2015-XUY-000185	M	Murchison	WU NanoSIMS	83.00		-22	-3
SiC-2015-XUY-000186	M	Murchison	WU NanoSIMS	52.89		58	66
SiC-2015-XUY-000187	M	Murchison	WU NanoSIMS	65.67		10	21
SiC-2015-XUY-000188	Z	Murchison	WU NanoSIMS	45.15		-60	14
SiC-2015-XUY-000189	M	Murchison	WU NanoSIMS	61.14		36	59
SiC-2015-XUY-000190	U	Murchison	WU NanoSIMS	115.40	3569	-154	874
SiC-2015-XUY-000191	M	Murchison	WU NanoSIMS	36.20		91	86
SiC-2015-XUY-000192	Y	Murchison	WU NanoSIMS	105.41		-19	37
SiC-2015-XUY-000193	M	Murchison	WU NanoSIMS	52.76		105	93
SiC-2015-XUY-000194	M	Murchison	WU NanoSIMS	68.48		29	44
SiC-2015-XUY-000195	M	Murchison	WU NanoSIMS	52.10		66	64
SiC-2015-XUY-000196	M	Murchison	WU NanoSIMS	44.79		124	89
SiC-2015-XUY-000197	M	Murchison	WU NanoSIMS	53.85		28	26
SiC-2015-XUY-000198	M	Murchison	WU NanoSIMS	52.31		-29	3
SiC-2015-XUY-000199	M	Murchison	WU NanoSIMS	55.22		25	28
SiC-2015-XUY-000200	M	Murchison	WU NanoSIMS	50.20		105	91
SiC-2015-XUY-000201	M	Murchison	WU NanoSIMS	69.65		48	47
SiC-2015-XUY-000202	M	Murchison	WU NanoSIMS	57.20		14	24
SiC-2015-XUY-000203	M	Murchison	WU NanoSIMS	19.74		53	41
SiC-2015-XUY-000204	Z	Murchison	WU NanoSIMS	48.57	1130	-129	333
SiC-2015-XUY-000205	M	Murchison	WU NanoSIMS	81.67		-6	26
SiC-2015-XUY-000206	M	Murchison	WU NanoSIMS	68.22		9	25
SiC-2015-XUY-000207	M	Murchison	WU NanoSIMS	34.37		49	52
SiC-2015-XUY-000208	Z	Murchison	WU NanoSIMS	65.48	3032	-124	237
SiC-2015-XUY-000209	M	Murchison	WU NanoSIMS	72.38		-23	10
SiC-2015-XUY-000210	M	Murchison	WU NanoSIMS	47.38		-46	-19
SiC-2015-XUY-000211	M	Murchison	WU NanoSIMS	54.89		59	51
SiC-2015-XUY-000212	M	Murchison	WU NanoSIMS	54.22		15	6
SiC-2015-XUY-000213	M	Murchison	WU NanoSIMS	54.58		31	36
SiC-2015-XUY-000214	M	Murchison	WU NanoSIMS	95.72		2	20
SiC-2015-XUY-000215	M	Murchison	WU NanoSIMS	40.47		32	61
SiC-2015-XUY-000216	Y	Murchison	WU NanoSIMS	112.53		-24	4
SiC-2015-XUY-000217	M	Murchison	WU NanoSIMS	85.30		39	55
SiC-2015-XUY-000218	M	Murchison	WU NanoSIMS	49.61		-16	-29
SiC-2015-XUY-000219	AB	Murchison	WU NanoSIMS	4.12		106	71
SiC-2015-XUY-000220	M	Murchison	WU NanoSIMS	27.48		182	155
SiC-2015-XUY-000221	M	Murchison	WU NanoSIMS	67.75		63	46
SiC-2015-XUY-000222	M	Murchison	WU NanoSIMS	47.10		-41	-13
SiC-2015-XUY-000223	M	Murchison	WU NanoSIMS	58.12		58	51
SiC-2015-XUY-000224	M	Murchison	WU NanoSIMS	52.31		12	39
SiC-2015-XUY-000225	M	Murchison	WU NanoSIMS	49.45		10	19
SiC-2015-XUY-000226	M	Murchison	WU NanoSIMS	65.27		23	36
SiC-2015-XUY-000227	M	Murchison	WU NanoSIMS	32.66		41	37
SiC-2015-XUY-000228	M	Murchison	WU NanoSIMS	96.26		3	32
SiC-2015-XUY-000229	M	Murchison	WU NanoSIMS	51.04		70	69
SiC-2015-XUY-000230	X	Murchison	WU NanoSIMS	100.76	62.3	-194	-330
SiC-2015-XUY-000231	M	Murchison	WU NanoSIMS	86.98		-6	26
SiC-2015-XUY-000232	M	Murchison	WU NanoSIMS	67.45		37	33
SiC-2015-XUY-000233	M	Murchison	WU NanoSIMS	54.33		23	18
SiC-2015-XUY-000234	Z	Murchison	WU NanoSIMS	52.82		-76	54
SiC-2015-XUY-000235	M	Murchison	WU NanoSIMS	67.12		28	36
SiC-2015-XUY-000236	M	Murchison	WU NanoSIMS	49.03		137	108
SiC-2015-XUY-000237	M	Murchison	WU NanoSIMS	69.86		65	70
SiC-2015-XUY-000238	M	Murchison	WU NanoSIMS	16.63		-4	10
SiC-2015-XUY-000239	M	Murchison	WU NanoSIMS	65.39		67	58
SiC-2015-XUY-000240	X	Murchison	WU NanoSIMS	26.71	36.3	-137	-161
SiC-2015-XUY-000241	M	Murchison	WU NanoSIMS	55.80		100	79
SiC-2015-XUY-000242	M	Murchison	WU NanoSIMS	69.28		25	38
SiC-2015-XUY-000243	Z	Murchison	WU NanoSIMS	53.28		-19	163
SiC-2015-XUY-000244	M	Murchison	WU NanoSIMS	68.32		87	80
SiC-2015-XUY-000245	M	Murchison	WU NanoSIMS	47.55		33	34
SiC-2015-XUY-000246	M	Murchison	WU NanoSIMS	77.59		33	38
SiC-2015-XUY-000247	M	Murchison	WU NanoSIMS	48.32		105	102
SiC-2015-XUY-000248	AB	Murchison	WU NanoSIMS	13.13		68	62
SiC-2015-XUY-000249	M	Murchison	WU NanoSIMS	68.65		5	5
SiC-2015-XUY-000250	M	Murchison	WU NanoSIMS	63.93		51	45
SiC-2015-XUY-000251	AB	Murchison	WU NanoSIMS	9.30		3	31
SiC-2015-XUY-000252	M	Murchison	WU NanoSIMS	62.55		15	28
SiC-2015-XUY-000253	AB	Murchison	WU NanoSIMS	12.95		109	90
SiC-2015-XUY-000254	Y	Murchison	WU NanoSIMS	142.79		-23	9
SiC-2015-XUY-000255	M	Murchison	WU NanoSIMS	50.68		64	57
SiC-2015-XUY-000256	M	Murchison	WU NanoSIMS	76.40		7	20
SiC-2015-XUY-000257	M	Murchison	WU NanoSIMS	55.87		61	53
SiC-2015-XUY-000258	M	Murchison	WU NanoSIMS	96.37		-9	14
SiC-2015-XUY-000259	AB	Murchison	WU NanoSIMS	2.84		14	19
SiC-2015-XUY-000260	AB	Murchison	WU NanoSIMS	6.09		-68	-62
SiC-2015-XUY-000261	X	Murchison	WU NanoSIMS	66.18		-161	-265
SiC-2015-XUY-000262	M	Murchison	WU NanoSIMS	32.39		-15	-31
SiC-2015-XUY-000263	M	Murchison	WU NanoSIMS	29.18		135	107
SiC-2015-XUY-000264	AB	Murchison	WU NanoSIMS	8.47		76	53
SiC-2015-XUY-000265	M	Murchison	WU NanoSIMS	81.15		7	27
SiC-2015-XUY-000266	M	Murchison	WU NanoSIMS	69.29		5	19
SiC-2015-XUY-000267	M	Murchison	WU NanoSIMS	71.28		48	56
SiC-2015-XUY-000268	M	Murchison	WU NanoSIMS	45.42		-26	-1
SiC-2015-XUY-000269	M	Murchison	WU NanoSIMS	41.76		24	40
SiC-2015-XUY-000270	M	Murchison	WU NanoSIMS	38.34		46	58
SiC-2015-XUY-000271	M	Murchison	WU NanoSIMS	63.01		-40	-6
SiC-2015-XUY-000272	M	Murchison	WU NanoSIMS	63.85		46	46
SiC-2015-XUY-000273	M	Murchison	WU NanoSIMS	49.62		80	61
SiC-2015-XUY-000274	M	Murchison	WU NanoSIMS	67.18		72	71
SiC-2015-XUY-000275	M	Murchison	WU NanoSIMS	57.10		80	68
SiC-2015-XUY-000276	AB	Murchison	WU NanoSIMS	6.21		70	71
SiC-2015-XUY-000277	M	Murchison	WU NanoSIMS	47.33		66	56
SiC-2015-XUY-000278	M	Murchison	WU NanoSIMS	66.92		39	53
SiC-2015-XUY-000279	M	Murchison	WU NanoSIMS	49.84		60	67
SiC-2015-XUY-000280	M	Murchison	WU NanoSIMS	49.54		86	80
SiC-2015-XUY-000281	Z	Murchison	WU NanoSIMS	46.68		-61	63
SiC-2015-XUY-000282	M	Murchison	WU NanoSIMS	44.15		-41	-3
SiC-2015-XUY-000283	M	Murchison	WU NanoSIMS	64.11		36	39
SiC-2015-XUY-000284	M	Murchison	WU NanoSIMS	73.66		44	50
SiC-2015-XUY-000285	Z	Murchison	WU NanoSIMS	87.30		-57	168
SiC-2015-XUY-000286	M	Murchison	WU NanoSIMS	58.93		42	42
SiC-2015-XUY-000287	Y	Murchison	WU NanoSIMS	111.34		-42	18
SiC-2015-XUY-000288	M	Murchison	WU NanoSIMS	76.73		49	62
SiC-2015-XUY-000289	M	Murchison	WU NanoSIMS	63.80		47	45
SiC-2015-XUY-000290	AB	Murchison	WU NanoSIMS	3.57		-2	23
SiC-2015-XUY-000291	M	Murchison	WU NanoSIMS	56.94		39	35
SiC-2015-XUY-000292	M	Murchison	WU NanoSIMS	52.56		38	25
SiC-2015-XUY-000293	M	Murchison	WU NanoSIMS	64.38		35	26
